val_BLEU_4,epoch,train_loss,val_BLEU_1,val_BLEU_2,val_BLEU_3,val_METEOR,val_ROUGE_L,val_CIDER,time,seed,best_model_from
0.1277666863872557,41,0.1865952203671137,0.3661463350991263,0.2333979918784204,0.1670620406924022,0.1459813367880317,0.2973897150149904,0.3252075040521254,Mon Oct 31 17:04:35 2022,2022,val
0.1143929212263518,1,4.303533852100372,0.3765357462789223,0.2398662950621451,0.1606767551030862,0.1505321903125185,0.3252913574112531,0.2604301586387811,Tue Nov  1 00:19:47 2022,2022,val
0.1277666863872557,41,0.1865952203671137,0.3661463350991263,0.2333979918784204,0.1670620406924022,0.1459813367880317,0.2973897150149904,0.3252075040521254,Tue Nov  1 03:44:45 2022,2022,val
0.121497551252172,2,3.021275552113851,0.3416300814598986,0.2197219884979704,0.1597657706241169,0.1472102997134174,0.3304121724451181,0.3173149231346876,Tue Nov  1 05:27:23 2022,2022,val
0.1047417914191094,127,0.0346703668435414,0.3424861832601639,0.2085013543346331,0.1425242929789136,0.1398824794650095,0.2897228214365924,0.3295034237892564,Fri Nov 11 09:45:38 2022,2022,val
0.1335194458298969,1,4.307260568936666,0.4083505727717685,0.2627357629701444,0.1830680098615756,0.1552653512362414,0.3282750731743937,0.2690567682493226,Sat Nov 12 18:07:51 2022,2022,val
0.1488833100152754,43,0.41608641743659974,0.4210264954368133,0.27513183968572147,0.19659518726618977,0.1663312308265572,0.3450723795534368,0.4016299840816944,Sat Nov 12 19:07:46 2022,2022,val
